;product;origen;YEAR;MONTH;price_mean;Volumen;temperatura;Precipitacion_group;Min siem-recol;Max siem-recol;Temperatura min req;Temperatura max req;Temperatura min opt;Temperatura max opt;Dias entre riego zona seca;Dias entre riego zona húmeda;distancia_mes_inicio_siem;distancia_mes_fin_siem
11352;MELON;Pais Vasco;2020;8;0.6166666670000001;69110.0;21.1;1.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
11353;MELON;Pais Vasco;2020;10;0.75;1951.0;13.47;2.0;4;4;12.0;30.0;18.0;25.0;1;2;7.0;5.0
11354;MELON;Pais Vasco;2020;11;1.1916666665000002;9066.0;12.36;0.0;4;4;12.0;30.0;18.0;25.0;1;2;8.0;6.0
11355;MELON;Valencia;2018;1;1.1166666666;81120.0;10.67;0.0;4;4;12.0;30.0;18.0;25.0;1;2;-2.0;-4.0
11356;MELON;Valencia;2018;2;1.0470000000000002;417883.0;8.35;0.0;4;4;12.0;30.0;18.0;25.0;1;2;-1.0;-3.0
11357;MELON;Valencia;2018;3;1.04491071425;1126551.0;12.2;0.0;4;4;12.0;30.0;18.0;25.0;1;2;0.0;-2.0
11358;MELON;Valencia;2018;4;1.0256862746;865965.0;14.68;0.0;4;4;12.0;30.0;18.0;25.0;1;2;1.0;-1.0
11359;MELON;Valencia;2018;5;1.1877403846153844;883888.0;17.51;0.0;4;4;12.0;30.0;18.0;25.0;1;2;2.0;0.0
11360;MELON;Valencia;2018;6;0.9237637363076922;2316661.0;21.89;0.0;4;4;12.0;30.0;18.0;25.0;1;2;3.0;1.0
11361;MELON;Valencia;2018;7;0.8582875018947368;4213383.0;25.68;0.0;4;4;12.0;30.0;18.0;25.0;1;2;4.0;2.0
11362;MELON;Valencia;2018;8;0.7687875181;2451788.0;26.02;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
11363;MELON;Valencia;2018;9;0.7175426135624999;2081501.0;22.96;1.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
11364;MELON;Valencia;2018;10;1.0993055555833333;1128825.0;17.07;1.0;4;4;12.0;30.0;18.0;25.0;1;2;7.0;5.0
11365;MELON;Valencia;2018;11;1.3705891330833333;764027.0;12.59;1.0;4;4;12.0;30.0;18.0;25.0;1;2;8.0;6.0
11366;MELON;Valencia;2018;12;1.1083766231999999;664054.0;11.35;0.0;4;4;12.0;30.0;18.0;25.0;1;2;9.0;7.0
11367;MELON;Valencia;2019;1;1.00625;130716.0;8.91;0.0;4;4;12.0;30.0;18.0;25.0;1;2;-2.0;-4.0
11368;MELON;Valencia;2019;2;1.125;5516.0;10.55;0.0;4;4;12.0;30.0;18.0;25.0;1;2;-1.0;-3.0
11369;MELON;Valencia;2019;4;1.1333333332;190194.0;13.9;1.0;4;4;12.0;30.0;18.0;25.0;1;2;1.0;-1.0
11370;MELON;Valencia;2019;5;1.08;129309.0;17.5;0.0;4;4;12.0;30.0;18.0;25.0;1;2;2.0;0.0
11371;MELON;Valencia;2019;6;1.0009848484666668;559659.0;21.68;0.0;4;4;12.0;30.0;18.0;25.0;1;2;3.0;1.0
11372;MELON;Valencia;2019;7;0.89642234845;2688488.0;26.01;0.0;4;4;12.0;30.0;18.0;25.0;1;2;4.0;2.0
11373;MELON;Valencia;2019;8;0.7461051692941174;261855.0;25.46;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
11374;MELON;Valencia;2019;9;0.9071857830624998;373522.0;22.05;1.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
11375;MELON;Valencia;2019;10;1.03671875;237393.0;18.42;0.0;4;4;12.0;30.0;18.0;25.0;1;2;7.0;5.0
11376;MELON;Valencia;2019;11;0.81964285725;26010.0;13.02;0.0;4;4;12.0;30.0;18.0;25.0;1;2;8.0;6.0
11377;MELON;Valencia;2019;12;1.0794444444444444;376034.0;11.92;1.0;4;4;12.0;30.0;18.0;25.0;1;2;9.0;7.0
11378;MELON;Valencia;2020;1;1.01;33869.0;9.47;1.0;4;4;12.0;30.0;18.0;25.0;1;2;-2.0;-4.0
11379;MELON;Valencia;2020;2;0.8673333334000001;206574.0;13.33;0.0;4;4;12.0;30.0;18.0;25.0;1;2;-1.0;-3.0
11380;MELON;Valencia;2020;3;0.7333333333333334;8147.0;12.42;1.0;4;4;12.0;30.0;18.0;25.0;1;2;0.0;-2.0
11381;MELON;Valencia;2020;4;0.78;15960.0;14.58;1.0;4;4;12.0;30.0;18.0;25.0;1;2;1.0;-1.0
11382;MELON;Valencia;2020;5;1.2205757576;512242.0;19.51;0.0;4;4;12.0;30.0;18.0;25.0;1;2;2.0;0.0
11383;MELON;Valencia;2020;6;0.9705497791578945;2462701.0;22.05;0.0;4;4;12.0;30.0;18.0;25.0;1;2;3.0;1.0
11384;MELON;Valencia;2020;7;0.8310342186842106;2331323.0;25.4;0.0;4;4;12.0;30.0;18.0;25.0;1;2;4.0;2.0
11385;MELON;Valencia;2020;8;0.8367345517857144;1850128.0;25.85;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
11386;MELON;Valencia;2020;9;0.8952909269999998;1477398.0;21.67;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
11387;MELON;Valencia;2020;10;1.2511904761666666;394736.0;16.88;0.0;4;4;12.0;30.0;18.0;25.0;1;2;7.0;5.0
11388;MELON;Valencia;2020;11;1.1933333333333334;37120.0;13.86;1.0;4;4;12.0;30.0;18.0;25.0;1;2;8.0;6.0
11389;NABO;Andalucia;2018;1;0.7622807018333333;155638.0;10.26;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11390;NABO;Andalucia;2018;1;0.7622807018333333;155638.0;10.26;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11391;NABO;Andalucia;2018;2;0.7705882353333333;102130.0;9.68;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11392;NABO;Andalucia;2018;2;0.7705882353333333;102130.0;9.68;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11393;NABO;Andalucia;2018;3;0.7750000000000001;166504.0;11.9;2.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11394;NABO;Andalucia;2018;3;0.7750000000000001;166504.0;11.9;2.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11395;NABO;Andalucia;2018;4;0.78;133949.0;14.84;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-5.0;-7.0
11396;NABO;Andalucia;2018;4;0.78;133949.0;14.84;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11397;NABO;Andalucia;2018;5;0.7600000000000001;96203.0;17.5;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11398;NABO;Andalucia;2018;5;0.7600000000000001;96203.0;17.5;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11399;NABO;Andalucia;2018;6;0.7531249999999999;75320.0;21.88;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11400;NABO;Andalucia;2018;6;0.7531249999999999;75320.0;21.88;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11401;NABO;Andalucia;2018;7;0.7666666666666666;16565.0;24.44;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11402;NABO;Andalucia;2018;7;0.7666666666666666;16565.0;24.44;0.0;3;3;5.0;25.0;20.0;22.0;2;7;4.0;2.0
11403;NABO;Andalucia;2018;8;0.8000000000000002;33213.0;27.21;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11404;NABO;Andalucia;2018;8;0.8000000000000002;33213.0;27.21;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11405;NABO;Andalucia;2018;9;0.8;108565.0;24.41;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11406;NABO;Andalucia;2018;9;0.8;108565.0;24.41;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11407;NABO;Andalucia;2018;10;0.7676666666;64960.0;18.05;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11408;NABO;Andalucia;2018;10;0.7676666666;64960.0;18.05;1.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11409;NABO;Andalucia;2018;11;0.815614035;124053.0;13.19;1.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11410;NABO;Andalucia;2018;11;0.815614035;124053.0;13.19;1.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11411;NABO;Andalucia;2018;12;0.7399999999999999;59639.0;12.25;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11412;NABO;Andalucia;2018;12;0.7399999999999999;59639.0;12.25;0.0;3;3;5.0;25.0;20.0;22.0;2;7;9.0;7.0
11413;NABO;Andalucia;2019;1;0.8196969694999999;141395.0;10.08;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11414;NABO;Andalucia;2019;1;0.8196969694999999;141395.0;10.08;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11415;NABO;Andalucia;2019;2;0.7999999999999999;210018.0;11.86;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11416;NABO;Andalucia;2019;2;0.7999999999999999;210018.0;11.86;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11417;NABO;Andalucia;2019;3;0.82;204429.0;14.28;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11418;NABO;Andalucia;2019;3;0.82;204429.0;14.28;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11419;NABO;Andalucia;2019;4;0.85;120911.0;14.6;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-5.0;-7.0
11420;NABO;Andalucia;2019;4;0.85;120911.0;14.6;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11421;NABO;Andalucia;2019;5;0.826923077;108587.0;20.4;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11422;NABO;Andalucia;2019;5;0.826923077;108587.0;20.4;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11423;NABO;Andalucia;2019;6;0.69583333325;34927.0;22.22;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11424;NABO;Andalucia;2019;6;0.69583333325;34927.0;22.22;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11425;NABO;Andalucia;2019;7;0.65;9716.0;25.62;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11426;NABO;Andalucia;2019;7;0.65;9716.0;25.62;0.0;3;3;5.0;25.0;20.0;22.0;2;7;4.0;2.0
11427;NABO;Andalucia;2019;8;0.725;7674.0;26.44;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11428;NABO;Andalucia;2019;8;0.725;7674.0;26.44;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11429;NABO;Andalucia;2019;9;0.9500000000000001;44476.0;23.35;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11430;NABO;Andalucia;2019;9;0.9500000000000001;44476.0;23.35;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11431;NABO;Andalucia;2019;10;0.93;75307.0;19.21;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11432;NABO;Andalucia;2019;10;0.93;75307.0;19.21;0.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11433;NABO;Andalucia;2019;11;0.9433333333333334;49933.0;13.23;1.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11434;NABO;Andalucia;2019;11;0.9433333333333334;49933.0;13.23;1.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11435;NABO;Andalucia;2019;12;0.9385714286666667;166881.0;12.76;1.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11436;NABO;Andalucia;2019;12;0.9385714286666667;166881.0;12.76;1.0;3;3;5.0;25.0;20.0;22.0;2;7;9.0;7.0
11437;NABO;Andalucia;2020;1;0.6907017543333334;124014.0;10.4;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11438;NABO;Andalucia;2020;1;0.6907017543333334;124014.0;10.4;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11439;NABO;Andalucia;2020;2;0.8409649123333334;86666.0;13.98;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11440;NABO;Andalucia;2020;2;0.8409649123333334;86666.0;13.98;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11441;NABO;Andalucia;2020;3;0.7063157893333333;188383.0;14.0;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11442;NABO;Andalucia;2020;3;0.7063157893333333;188383.0;14.0;1.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11443;NABO;Andalucia;2020;4;0.723125;147883.0;15.28;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-5.0;-7.0
11444;NABO;Andalucia;2020;4;0.723125;147883.0;15.28;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11445;NABO;Andalucia;2020;5;0.75;100272.0;20.36;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11446;NABO;Andalucia;2020;5;0.75;100272.0;20.36;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11447;NABO;Andalucia;2020;6;0.7833333333333333;40251.0;22.5;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11448;NABO;Andalucia;2020;6;0.7833333333333333;40251.0;22.5;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11449;NABO;Andalucia;2020;7;0.775;45782.0;27.71;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11450;NABO;Andalucia;2020;7;0.775;45782.0;27.71;0.0;3;3;5.0;25.0;20.0;22.0;2;7;4.0;2.0
11451;NABO;Andalucia;2020;8;0.7666666666666666;14577.0;26.73;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11452;NABO;Andalucia;2020;8;0.7666666666666666;14577.0;26.73;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11453;NABO;Andalucia;2020;9;0.775;40891.0;23.3;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11454;NABO;Andalucia;2020;9;0.775;40891.0;23.3;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11455;NABO;Andalucia;2020;10;0.8;63542.0;17.55;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11456;NABO;Andalucia;2020;10;0.8;63542.0;17.55;0.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11457;NABO;Andalucia;2020;11;0.8000000000000002;73805.0;15.48;1.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11458;NABO;Andalucia;2020;11;0.8000000000000002;73805.0;15.48;1.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11459;NABO;Aragon;2018;1;0.8;1155.0;6.59;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11460;NABO;Aragon;2018;1;0.8;1155.0;6.59;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11461;NABO;Aragon;2018;3;0.7;3948.0;7.69;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11462;NABO;Aragon;2018;3;0.7;3948.0;7.69;1.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11463;NABO;Aragon;2018;8;0.8;63.0;23.29;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11464;NABO;Aragon;2018;8;0.8;63.0;23.29;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11465;NABO;Aragon;2018;9;0.8;733.0;20.57;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11466;NABO;Aragon;2018;9;0.8;733.0;20.57;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11467;NABO;Aragon;2018;10;0.7428571429999999;4634.0;13.67;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11468;NABO;Aragon;2018;10;0.7428571429999999;4634.0;13.67;1.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11469;NABO;Aragon;2018;11;0.7428571429999999;3040.0;8.95;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11470;NABO;Aragon;2018;11;0.7428571429999999;3040.0;8.95;0.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11471;NABO;Aragon;2018;12;0.8;3080.0;7.09;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11472;NABO;Aragon;2018;12;0.8;3080.0;7.09;0.0;3;3;5.0;25.0;20.0;22.0;2;7;9.0;7.0
11473;NABO;Aragon;2019;2;0.7;3000.0;7.75;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11474;NABO;Aragon;2019;2;0.7;3000.0;7.75;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11475;NABO;Aragon;2019;3;1.0;800.0;9.8;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11476;NABO;Aragon;2019;3;1.0;800.0;9.8;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11477;NABO;Aragon;2019;9;0.75;10000.0;19.16;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11478;NABO;Aragon;2019;9;0.75;10000.0;19.16;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11479;NABO;Aragon;2020;10;0.8;1600.0;12.18;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11480;NABO;Aragon;2020;10;0.8;1600.0;12.18;0.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11481;NABO;Asturias;2020;10;0.775;5446.0;13.12;2.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11482;NABO;Asturias;2020;10;0.775;5446.0;13.12;2.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11483;NABO;Castilla La Mancha;2018;1;0.7571428570000001;40550.0;6.19;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11484;NABO;Castilla La Mancha;2018;1;0.7571428570000001;40550.0;6.19;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11485;NABO;Castilla La Mancha;2018;2;0.8;7395.0;4.61;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11486;NABO;Castilla La Mancha;2018;2;0.8;7395.0;4.61;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11487;NABO;Castilla La Mancha;2018;3;0.8;11175.0;7.66;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11488;NABO;Castilla La Mancha;2018;3;0.8;11175.0;7.66;1.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11489;NABO;Castilla La Mancha;2018;5;0.8;1950.0;15.45;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11490;NABO;Castilla La Mancha;2018;5;0.8;1950.0;15.45;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11491;NABO;Castilla La Mancha;2018;6;0.8;3900.0;20.43;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11492;NABO;Castilla La Mancha;2018;6;0.8;3900.0;20.43;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11493;NABO;Castilla La Mancha;2018;8;0.8;7630.0;25.67;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11494;NABO;Castilla La Mancha;2018;8;0.8;7630.0;25.67;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11495;NABO;Castilla La Mancha;2018;9;0.8;9285.0;22.07;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11496;NABO;Castilla La Mancha;2018;9;0.8;9285.0;22.07;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11497;NABO;Castilla La Mancha;2018;10;0.7888888890000001;8250.0;14.23;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11498;NABO;Castilla La Mancha;2018;10;0.7888888890000001;8250.0;14.23;0.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11499;NABO;Castilla La Mancha;2018;11;0.85;3010.0;9.23;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11500;NABO;Castilla La Mancha;2018;11;0.85;3010.0;9.23;0.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11501;NABO;Castilla La Mancha;2018;12;0.7;1530.0;7.38;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11502;NABO;Castilla La Mancha;2018;12;0.7;1530.0;7.38;0.0;3;3;5.0;25.0;20.0;22.0;2;7;9.0;7.0
11503;NABO;Castilla La Mancha;2019;1;0.7;5625.0;5.48;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11504;NABO;Castilla La Mancha;2019;1;0.7;5625.0;5.48;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11505;NABO;Castilla La Mancha;2019;2;0.7;7400.0;8.08;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11506;NABO;Castilla La Mancha;2019;2;0.7;7400.0;8.08;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11507;NABO;Castilla La Mancha;2019;3;0.7;17200.0;10.45;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11508;NABO;Castilla La Mancha;2019;3;0.7;17200.0;10.45;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11509;NABO;Castilla La Mancha;2019;4;0.7;29100.0;10.96;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-5.0;-7.0
11510;NABO;Castilla La Mancha;2019;4;0.7;29100.0;10.96;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11511;NABO;Castilla La Mancha;2019;5;0.7;11500.0;16.87;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11512;NABO;Castilla La Mancha;2019;5;0.7;11500.0;16.87;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11513;NABO;Castilla La Mancha;2019;6;0.7124999999999999;9000.0;21.56;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11514;NABO;Castilla La Mancha;2019;6;0.7124999999999999;9000.0;21.56;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11515;NABO;Castilla La Mancha;2019;7;0.75;13650.0;25.76;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11516;NABO;Castilla La Mancha;2019;7;0.75;13650.0;25.76;0.0;3;3;5.0;25.0;20.0;22.0;2;7;4.0;2.0
11517;NABO;Castilla La Mancha;2019;8;0.75;16320.0;24.78;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11518;NABO;Castilla La Mancha;2019;8;0.75;16320.0;24.78;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11519;NABO;Castilla La Mancha;2019;9;0.75;19900.0;20.29;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11520;NABO;Castilla La Mancha;2019;9;0.75;19900.0;20.29;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11521;NABO;Castilla La Mancha;2019;10;0.772222222;34295.0;15.83;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11522;NABO;Castilla La Mancha;2019;10;0.772222222;34295.0;15.83;0.0;3;3;5.0;25.0;20.0;22.0;2;7;7.0;5.0
11523;NABO;Castilla La Mancha;2019;11;0.83;25100.0;8.71;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11524;NABO;Castilla La Mancha;2019;11;0.83;25100.0;8.71;0.0;3;3;5.0;25.0;20.0;22.0;2;7;8.0;6.0
11525;NABO;Castilla La Mancha;2019;12;0.83;25590.0;8.1;1.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11526;NABO;Castilla La Mancha;2019;12;0.83;25590.0;8.1;1.0;3;3;5.0;25.0;20.0;22.0;2;7;9.0;7.0
11527;NABO;Castilla La Mancha;2020;1;0.83;11250.0;6.1;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-8.0;-10.0
11528;NABO;Castilla La Mancha;2020;1;0.83;11250.0;6.1;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11529;NABO;Castilla La Mancha;2020;2;0.781111111;34500.0;10.01;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-7.0;-9.0
11530;NABO;Castilla La Mancha;2020;2;0.781111111;34500.0;10.01;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11531;NABO;Castilla La Mancha;2020;3;0.75;23050.0;10.03;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-6.0;-8.0
11532;NABO;Castilla La Mancha;2020;3;0.75;23050.0;10.03;1.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11533;NABO;Castilla La Mancha;2020;4;0.75;36300.0;12.73;1.0;3;3;5.0;25.0;20.0;22.0;2;7;-5.0;-7.0
11534;NABO;Castilla La Mancha;2020;4;0.75;36300.0;12.73;1.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
11535;NABO;Castilla La Mancha;2020;5;0.75;45320.0;18.12;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-4.0;-6.0
11536;NABO;Castilla La Mancha;2020;5;0.75;45320.0;18.12;0.0;3;3;5.0;25.0;20.0;22.0;2;7;2.0;0.0
11537;NABO;Castilla La Mancha;2020;6;0.75;15700.0;20.99;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-3.0;-5.0
11538;NABO;Castilla La Mancha;2020;6;0.75;15700.0;20.99;0.0;3;3;5.0;25.0;20.0;22.0;2;7;3.0;1.0
11539;NABO;Castilla La Mancha;2020;7;0.75;40600.0;26.39;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-2.0;-4.0
11540;NABO;Castilla La Mancha;2020;7;0.75;40600.0;26.39;0.0;3;3;5.0;25.0;20.0;22.0;2;7;4.0;2.0
11541;NABO;Castilla La Mancha;2020;8;0.75;26720.0;24.89;0.0;3;3;5.0;25.0;20.0;22.0;2;7;-1.0;-3.0
11542;NABO;Castilla La Mancha;2020;8;0.75;26720.0;24.89;0.0;3;3;5.0;25.0;20.0;22.0;2;7;5.0;3.0
11543;NABO;Castilla La Mancha;2020;9;0.75;23960.0;20.05;0.0;3;3;5.0;25.0;20.0;22.0;2;7;0.0;-2.0
11544;NABO;Castilla La Mancha;2020;9;0.75;23960.0;20.05;0.0;3;3;5.0;25.0;20.0;22.0;2;7;6.0;4.0
11545;NABO;Castilla La Mancha;2020;10;0.795454545;20020.0;13.48;0.0;3;3;5.0;25.0;20.0;22.0;2;7;1.0;-1.0
